words,counts
de_Keke_Rosberg,12
de_Kelheim,5
de_Kellerautomat,6
de_Kelly_Bishop,5
de_Kelly_Brook,7
de_Kelly_Clarkson,6
de_Kelly_LeBrock,7
de_Kelly_McGillis,9
de_Kelly_Preston,5
de_Kelly_Reilly,13
de_Kelly_Stables,5
de_Keloid,10
de_Kelsey_Grammer,2
de_Keltenkreuz,9
de_Keltische_Gottheiten,7
de_Keltische_Sprachen,10
de_Kemalismus,12
de_Ken_Jenkins,4
de_Kendall_Jenner,7
de_Kennedy_(Familie),6
de_Kenneth_Branagh,7
de_Kenny_Baker_(Schauspieler),6
de_Kenny_Rogers,7
de_Kennzeichnung_der_Häftlinge_in_den_Konzentrationslagern,5
de_Kent,7
de_Kentaur,2
de_Kentucky,6
de_Kentucky_Fried_Chicken,7
de_Keramikfliese,4
de_Kerguelen,6
de_Keri_Russell,8
de_Kernbeißer_(Art),7
de_Kernenergie,4
de_Kernenergie_nach_Ländern,4
de_Kernkraftwerk_Fukushima_Daiichi,9
de_Kernkraftwerk_Greifswald,8
de_Kernkraftwerk_Gundremmingen,5
de_Kernkraftwerk_Isar,8
de_Kernkraftwerk_THTR-300,4
de_Kernseife,5
de_Kernspaltung,6
de_Kerosin,7
de_Kerpen,12
de_Kesselschlacht_von_Demjansk,7
de_Kessler-Zwillinge,16
de_Ketoazidose,7
de_Kette_(Technik),10
de_Kevelaer,8
de_Kevin-Prince_Boateng,3
de_Kevin_Durand,9
de_Kevin_Durant,6
de_Kevin_Hart_(Schauspieler),5
de_Kevin_Kline,4
de_Kevin_Nash,6
de_Kevin_Smith,4
de_Kevin_Sorbo,4
de_Kevin_Sussman,4
de_Kevin_Trapp,4
de_Kevin_–_Allein_in_New_York,7
de_Key_Performance_Indicator,3
de_Key_West,6
de_Keyboard,4
de_Keylogger,9
de_Kfz-Haftpflichtversicherung,7
de_Khaki,7
de_Khan,9
de_Khao_Lak,11
de_Khatia_Buniatishvili,13
de_Khloé_Kardashian,6
de_Khmer_(Volk),9
de_KiKA,7
de_Kia_Rio,5
de_Kiautschou,2
de_Kibbeling,8
de_Kick-Ass_(Film),3
de_Kick-Ass_2,6
de_Kickboxen,5
de_Kid_Cudi,2
de_Kid_Rock,2
de_Kids,11
de_Kiefer_Sutherland,7
de_Kiefern,6
de_Kieselgur,8
de_Kieselsäuren,3
de_Kiew-Klasse,9
de_Kiewer_Rus,8
de_Kiez,7
de_Kikis_kleiner_Lieferservice,14
de_Kilimandscharo,8
de_Kill_Bill,7
de_Kill_Bill_–_Volume_1,7
de_Kill_the_Boss,9
de_Kill_the_Messenger_(2014),5
de_Killing_Season,6
de_Killswitch_Engage,5
de_Kilt,9
de_Kim_Basinger,3
de_Kim_Cattrall,10
de_Kim_Fisher,3
de_Kim_Frank,8
de_Kim_Hasper,4
de_Kim_Hnizdo,10
de_Kim_Il-sung,6
de_Kim_Jong-il,9
de_Kim_Jong-un,8
de_Kim_Tae-ri,6
de_Kimberly_Williams-Paisley,12
de_Kimbo_Slice,5
de_Kimi_Räikkönen,5
de_Kimi_no_Na_wa.,5
de_Kimono,8
de_Kindchenschema,3
de_Kindergeld,6
de_Kindermord_in_Betlehem,8
de_Kinderpornografie,8
de_Kinderrechte,6
de_Kindertagesstätte,4
de_Kindfrau,11
de_Kinect,8
de_Kinesiologie,6
de_King_Kong,8
de_King_of_Queens,6
de_Kings_of_Leon,7
de_Kingsman:_The_Golden_Circle,14
de_Kingsman:_The_Secret_Service,20
de_Kink.com,8
de_Kinshasa,9
de_Kippa,8
de_Kir_Royal_(Fernsehserie),6
de_Kira_Grünberg,13
de_Kira_Kosarin,9
de_Kirche,6
de_Kirchenaustritt,8
de_Kirchenstaat,8
de_Kirchensteuer,13
de_Kirchenvater,9
de_Kirchliche_Trauung,4
de_Kirchspiel,6
de_Kiribati,8
de_Kirkenes,8
de_Kirow-Klasse,15
de_Kirsten_Heisig,8
de_Kirsten_Price_(Pornodarstellerin),12
de_Kirstie_Alley,7
de_Kiss_(Band),4
de_Kiss_of_the_Dragon,6
de_Kit_Harington,4
de_Kitan,7
de_Kitsune,4
de_Kitzbühel,8
de_Kitzingen,8
de_Kiwis,2
de_Klabautermann,11
de_Kladistik,5
de_Klafter,7
de_Klapperschlangen,8
de_Klartraum,6
de_Klasse-D-Verstärker,4
de_Klasse_(Biologie),6
de_Klassik,4
de_Klassik_Radio,5
de_Klassische_Konditionierung,4
de_Klassische_Philologie,7
de_Klassizismus,1
de_Klaus-Michael_Kühne,7
de_Klaus_Barbie,14
de_Klaus_Borowski,8
de_Klaus_Brinkbäumer,12
de_Klaus_Doldinger,10
de_Klaus_Guth,11
de_Klaus_Havenstein_(Schauspieler),11
de_Klaus_Kinkel,9
de_Klaus_Mann,7
de_Klaus_Maria_Brandauer,9
de_Klaus_Otto_Nagorsnik,6
de_Klaus_Rainer_Röhl,3
de_Klaus_Schwarzkopf,7
de_Klaus_Siebert,10
de_Klaus_Sonnenschein,7
de_Klaus_Wildbolz,6
de_Klaus_Wowereit,7
de_Klaus_von_Dohnanyi,6
de_Klaviermusik_(Beethoven),7
de_Klebstoff,5
de_Kleider_machen_Leute,4
de_Kleidung,3
de_Kleie,6
de_Klein_Glienicke,7
de_Kleine_Eiszeit,8
de_Kleine_Trommel,5
de_Kleiner_Mann_–_was_nun?,8
de_Kleiner_Münsterländer,8
de_Kleiner_Waffenschein,6
de_Kleiner_fermatscher_Satz,7
de_Kleines_Schwarzes,6
de_Kleingarten,3
de_Kleingewerbe,11
de_Kleinhirn,4
de_Kleinmachnow,8
de_Kleinspannung,7
de_Kleinstwagen,8
de_Kleintransporter,7
de_Kleinwagen,5
de_Klempner,5
de_Kleptomanie,8
de_Klerus,8
de_Kleve,7
de_Klima_in_Deutschland,7
de_Klimazone,0
de_Klimbim,10
de_Klingenthal,4
de_Klingonische_Sprache,4
de_Klinische_Studie,2
de_Klinker,5
de_Klischee,6
de_Klitorishypertrophie,1
de_Klitorisvorhautpiercing,5
de_Kloake_(Biologie),9
de_Kloakentiere,0
de_Klonen,5
de_Kloster_Maulbronn,7
de_Klosterneuburg,6
de_Klubbb3,5
de_Knallerfrauen,3
de_Knallgas,8
de_Knallquecksilber,11
de_Knebel_(Mund),6
de_Kniebeuge,5
de_Kniefall_von_Warschau,3
de_Kniescheibe,7
de_Kniestock,6
de_Knight_Rider,14
de_Knight_of_Cups,4
de_Knochenbruch,4
de_Knochenbruchbehandlung,4
de_Knochenmetastase,5
de_Knockin’_on_Heaven’s_Door_(Film),9
de_Knoppix,4
de_Knorr_(Lebensmittelhersteller),5
de_Knowing_–_Die_Zukunft_endet_jetzt,6
de_Knuddels,10
de_Knut_(Eisbär),8
de_Knut_Kiesewetter,8
de_Knut_der_Große,4
de_Koala,4
de_Koalition_der_Willigen,6
de_Koaxialkabel,5
de_Kobe_Bryant,8
"de_Kobra,_übernehmen_Sie",9
de_Kochen,8
de_Kochsalz,8
de_Kodak,5
de_Kodak_Alaris,10
de_Kodak_Ektachrome,8
de_Kodiakbär,6
de_Koedukation,7
de_Koeffizient,7
de_Koenigsegg_Agera,6
de_Koenigsegg_One:1,5
de_Kofi_Annan,7
de_Kogge,2
de_Kognitionswissenschaft,7
de_Kognitive_Verhaltenstherapie,23
de_Kognitive_Verzerrung,7
de_Kohelet,6
de_Kohlberg_Kravis_Roberts_&_Co.,3
de_Kohlebrand,11
de_Kohlekraftwerk,11
de_Kohlenstoffzyklus,2
de_Kohlmeise,5
de_Kohorte_(Sozialwissenschaft),12
de_Kokarde_(Abzeichen),11
de_Kokosinseln,7
de_Kokospalme,3
de_Kokowääh,12
de_Kokowääh_2,5
de_Kola,5
de_Kolben_(Technik),7
de_Kolchis,5
de_Kolinda_Grabar-Kitarović,9
de_Kolkrabe,5
de_Kollagenose,7
de_Kollektiv,5
de_Kollektive_Intelligenz,14
de_Kolonialwaren,6
de_Kolonisation,4
de_Kolorektales_Karzinom,6
de_Koloss_von_Rhodos,8
de_Kolosseum,1
de_Kolostrum,5
de_Kolpitis,3
de_Kolportage,5
de_Kolumne,5
de_Koma,4
de_Kombattant,8
de_Kombucha,9
de_Komet,5
de_Komma,8
de_Kommanditgesellschaft,6
de_Kommanditgesellschaft_auf_Aktien,5
de_Kommando_Spezialkräfte_Marine,9
de_Kommandozeile,6
de_Kommaregeln,8
de_Kommissar_Beck_–_Die_neuen_Fälle,7
de_Kommissar_Kluftinger,9
de_Kommissar_Rex,7
de_Kommissarin_Lucas,12
de_Kommissarin_Lund_–_Das_Verbrechen,5
de_Kommodore,6
de_Kommunalwahl,8
de_Kommune,8
de_Kommunikationsmodell,6
de_Kommunikationswissenschaft,4
de_Kommunion,6
de_Kommunistische_Partei_Österreichs,6
de_Kommunizierende_Röhren,10
de_Komodowaran,8
de_Kompakter_Raum,4
de_Kompaktkassette,10
de_Kompaniefeldwebel,9
de_Kompetenz,6
de_Kompilation_(Musik),5
de_Komplementsystem,1
de_Komplementär,0
de_Komplementär_(Gesellschaftsrecht),3
de_Komplex_(Psychologie),8
de_Komplexe_Wechselstromrechnung,4
de_Komplexitätstheorie,12
de_Komponist,2
de_Kompositbogen,4
de_Komposition_(Mathematik),1
de_Kompostierung,6
de_Kon-Tiki,3
de_Kondensstreifen,8
de_Konditionierung,0
de_Kondominium,6
de_Kondratjew-Zyklus,9
de_Konferenz_der_Tiere_(Film),12
de_Konferenz_von_Jalta,3
de_Konferenz_über_Sicherheit_und_Zusammenarbeit_in_Europa,7
de_Konfirmation,7
de_Konflikt_zwischen_der_Republik_Türkei_und_der_PKK,7
de_Konflikteskalation_nach_Friedrich_Glasl,7
de_Konfokalmikroskop,7
de_Konfuzianismus,7
de_Kongo,4
de_Kongogräuel,4
de_Kongress_der_Vereinigten_Staaten,5
de_Koniferen,3
de_Konkav,4
de_Konklave,5
de_Konkubinat,7
de_Konny_Reimann,8
de_Konrad_II._(HRR),8
de_Konrad_III._(HRR),5
de_Konrad_Kujau,4
de_Konrad_Lorenz,4
de_Konsekutiver_Studiengang,4
de_Konsens,7
de_Konservatismus,7
de_Konsonant,5
de_Konsortium,6
de_Konstantin_II._(Griechenland),7
de_Konstantin_Ustinowitsch_Tschernenko,7
de_Konstantin_Wecker,6
de_Konstantin_von_Notz,11
de_Konstantinische_Wende,7
de_Konstantinopel,7
de_Konstantstromquelle,6
de_Konstitution,4
de_Konstruktionspunkt,5
de_Konstruktivismus_(Lernpsychologie),4
de_Konsul,3
de_Kontext,9
de_Kontinentaldrift,24
de_Kontinentalklima,8
de_Kontingenz,3
de_Kontinuierliche_Integration,5
de_Kontinuierlicher_Verbesserungsprozess,4
de_Kontinuitätsgleichung,6
de_Kontoauszug,8
de_Kontokorrent,5
de_Kontopfändung,7
de_Kontrabass,2
de_Kontrastmittel,9
de_Kontrollierte_Wohnraumlüftung,8
de_Kontroverse_um_die_globale_Erwärmung,7
de_Konvektion_(Wärmeübertragung),8
de_Konvergenzradius,9
de_Konversion_(Marketing),5
de_Konversion_(Religion),7
de_Konvolut,2
de_Konzentration_(Chemie),5
de_Konzentrationslager_(historischer_Begriff),9
de_Konzept,3
de_Konzern,5
de_Konzession,5
de_Konzil,7
de_Konzil_von_Trient,2
de_Koordinatenachse,4
de_Koordinationszahl,7
de_Koordinierte_Weltzeit,4
de_Kopffüßer,4
de_Kopfhaar,7
de_Kopfhörer,4
de_Kopflaus,6
de_Kopfschmerz,3
de_Kopfschuss,10
de_Kopra,5
de_Koprostase,5
de_Kopten,14
de_Koptisch-orthodoxe_Kirche,9
de_Koptische_Kirche,7
de_Korallenriff,8
de_Koranübersetzung,7
de_Korbach,7
de_Korbblütler,8
de_Korea_unter_japanischer_Herrschaft,7
de_Koreanische_Küche,9
de_Koreanische_Volksarmee,6
de_Korinth,8
de_Kork,6
de_Kormoran_(Art),4
de_Kornelkirsche,7
de_Kornett_(Instrument),7
de_Korngröße,9
de_Kornkreis,9
de_Kornnatter,10
de_Korporal,7
de_Korps,4
de_Korrosionsschutz,8
de_Korruptionswahrnehmungsindex,6
de_Korsar,6
de_Korsika,1
de_Korund,6
de_Korvette,5
de_Korvette_K130,4
de_Korvettenkapitän,7
de_Kos,4
de_Kosher_Nostra,8
de_Kosmetik,6
de_Kosmogonie,6
de_Kosmos,6
de_Kosovokrieg,10
de_Kosten,9
de_Kosten-_und_Leistungsrechnung,6
de_Kostja_Ullmann,1
de_Kot,6
de_Kottan_ermittelt,11
de_Krabat_(Roman),9
de_Kraftfahrzeugkennzeichen,4
de_Kraftfahrzeugsteuer_(Deutschland),4
de_Kraftklub,8
de_Kraftstoffverbrauch,2
de_Krafttraining,8
de_Krain,4
de_Krakatau,7
de_Kraken,3
de_Krampf,6
de_Kran,6
de_Kranich,7
de_Kraniomandibuläre_Dysfunktion,5
de_Krankengeld_(Deutschland),6
de_Krankenversicherung_in_Deutschland,8
de_Krankheitserreger,6
de_Krankheitsverlauf,10
de_Krapfen,6
de_Krapfen_(Hefeteig),5
de_Kratombaum,5
de_Krauss-Maffei_Wegmann,5
de_Krautrock,9
de_Krav_Maga,7
de_Krawatte,5
de_Kreatinin,3
de_Kreatives_Schreiben,9
de_Kreativität,6
de_Kreator,6
de_Krebstiere,6
de_Kreditinstitut,2
de_Kreditkarte,3
de_Kreide_(Geologie),6
de_Kreidefelsen_auf_Rügen,11
de_Kreidler,8
de_Kreis_Bergstraße,13
de_Kreis_Borken,6
de_Kreis_Dithmarschen,8
de_Kreis_Düren,5
de_Kreis_Mettmann,3
de_Kreis_Nordfriesland,7
de_Kreis_Ostholstein,8
de_Kreis_Pinneberg,11
de_Kreis_Rendsburg-Eckernförde,5
de_Kreis_Steinfurt,7
de_Kreis_Stormarn,3
de_Kreis_Warendorf,3
de_Kreisel,2
de_Kreissegment,6
de_Kreissparkasse_Altenkirchen,6
de_Kreisverkehr,6
de_Krematorium,8
de_Krems_an_der_Donau,3
de_Kreolsprachen,7
de_Kreuz_(Symbol),6
de_Kreuzer_(Schiffstyp),12
de_Kreuzfahrerstaaten,6
de_Kreuzfahrtschiff,6
de_Kreuzheben,3
de_Kreuzotter,8
de_Kreuzzüge,6
de_Kriechen_(Werkstoffe),2
de_Krieg_der_Welten_(Film),5
de_Krieg_gegen_den_Terror,9
de_Kriegsgefangener,8
de_Kriegsschiff,11
de_Kriegsverbrechen,4
de_Kriegsverbrechergefängnis_Spandau,9
de_Kriegsverdienstkreuz_(1939),14
de_Kriegsziele_im_Ersten_Weltkrieg,4
de_Krim,4
de_Kriminalpolizei_(Deutschland),3
de_Kriminalroman,9
de_Krimtataren,8
de_Kris_Kristofferson,11
de_Krist_Novoselić,8
de_Kristall,5
de_Kristallisation,9
de_Kristen_Connolly,10
de_Kristiane_Backer,9
de_Kristin_Kreuk,12
de_Kristin_Scott_Thomas,12
de_Kristina_Mladenovic,10
de_Kristofer_Hivju,9
de_Kritik,7
de_Kritik_der_Urteilskraft,6
de_Kritischer_Punkt_(Thermodynamik),4
de_Kritischer_Rationalismus,9
de_Krk,7
de_Kroatien,7
de_Krokodile,9
de_Krombacher_Brauerei,4
de_Kronach,7
de_Kronberg_im_Taunus,9
de_Krone,7
de_Kronfleisch,5
de_Kronstadt_(Russland),6
de_Krupp_(Familie),4
de_Krupp_Gussstahlfabrik,9
de_Krypta,4
de_Kryptographie,9
de_Kryptologische_Hashfunktion,4
de_Krypton,8
de_Kryptowährung,8
de_Kryptozoologie,10
de_Krysten_Ritter,6
de_Krähenfuß,3
de_Krüger-Nationalpark,4
de_Krümmung,6
de_Kuala_Lumpur,2
de_Kuba,4
de_Kubanische_Revolution,8
de_Kubanischer_Peso,6
de_Kubismus,0
de_Kubotan,6
"de_Kuck_mal,_wer_da_spricht!",11
de_Kufiya,12
de_Kufstein,7
de_Kugelblitz,2
de_Kugelfische,7
de_Kuh,7
de_Kuhn_Rikon,13
de_Kuipergürtel,10
de_Kukeri,4
de_Kulm_(Skiflugschanze),6
de_Kultur_Japans,12
de_Kulturkampf,7
de_Kulturrevolution,7
de_Kulturwissenschaft,8
de_Kumasi,10
de_Kumulation,6
de_Kumulieren,7
de_Kunal_Nayyar,1
de_Kundalini,5
de_Kunst,3
de_Kuomintang,5
de_Kupplung,9
de_Kurden_in_der_Türkei,5
de_Kurdische_Sprachen,8
de_Kurfürstendamm,8
de_Kurische_Nehrung,6
de_Kurköln,11
de_Kurland,8
de_Kurland-Kessel,7
de_Kurpfalz,4
de_Kurt_Eisner,4
de_Kurt_Hauenstein,7
de_Kurt_Krömer,11
de_Kurt_Meyer_(SS-Mitglied),4
de_Kurt_Waldheim,4
de_Kurt_von_Schleicher,6
de_Kurtwood_Smith,6
de_Kurvenintegral,6
de_Kurzgeschichte,3
de_Kuss,7
de_Kutsche,3
de_Kutteln,6
de_Kwas,3
de_Kwashiorkor,3
de_Kyffhäuser,5
de_Kyffhäuserdenkmal,13
de_Kyklop,5
de_Kyle_Korver,7
de_Kylie_Minogue,5
de_Kyokushin_Kaikan,8
de_Kyrie_eleison,5
de_Kyrill_I.,4
de_Kältewelle_in_Europa_2012,10
de_Känozoikum,10
de_Känozoisches_Eiszeitalter,7
de_Käpt’n_Balu_und_seine_tollkühne_Crew,9
de_Käpt’n_Blaubär,10
de_Käseersatz,4
de_Käsefondue,4
de_Köchelverzeichnis,7
de_Köhlbrandbrücke,8
de_Köhler_(Fisch),3
de_Köln_50667,6
de_Köln_Hauptbahnhof,9
de_Kölner_Karneval,8
de_Kölnisch_Wasser,3
de_Kölsch_(Sprache),9
de_König,8
de_König_von_Deutschland_(Film),7
de_Königlich_Bayerisches_Amtsgericht,11
de_Königliche_Porzellan-Manufaktur_Berlin,8
de_Königreich_England,9
de_Königreich_Griechenland,6
de_Königreich_Italien_(1861–1946),7
de_Königreich_Jerusalem,3
de_Königreich_Kastilien,10
de_Königreich_Navarra,7
de_Königreich_Neapel,7
de_Königreich_Polen,12
de_Königreich_Sachsen,7
de_Königreich_Ungarn,8
de_Königreich_Westphalen,7
de_Königreich_beider_Sizilien,6
de_Königsberger_Brückenproblem,4
de_Königskrabbe,6
de_Königspinguin,11
de_Königssee,6
de_Königstiger,7
de_Köperbindung,8
de_Körperbautyp,2
de_Körperbehaarung,7
de_Körpererweiterung,7
de_Körpergröße,7
de_Körperproportion,5
de_Körperschaft_des_öffentlichen_Rechts_(Deutschland),6
de_Körperschaftsteuer,2
de_Körperstrafe,2
de_Kübelwagen,8
de_Küchenbrigade,8
de_Küchenchef,11
de_Küchendeutsch,7
de_Küfer,8
de_Kühlungsborn,7
de_Kühne_+_Nagel,4
de_Kündigungsfristen_im_Arbeitsrecht,3
de_Künzelsau,4
de_Kürassiere,4
de_Küstenwache_(Fernsehserie),9
de_Küstrin,6
de_L-Lactatdehydrogenase,4
de_L.A._Confidential_(Film),5
de_L.A._Crash,3
de_L.I.S.A._–_Der_helle_Wahnsinn,11
de_LAME,9
de_LAMP_(Softwarepaket),4
de_LED-Backlight,5
de_LED-Leuchtfaden,4
de_LED-Leuchtmittel,8
de_LMFAO,2
de_LOL,6
de_LP_(Sängerin),4
de_LZ_127,10
de_LZ_129,8
de_LaBrassBanda,10
de_LaFee,4
de_La_Bohème,7
de_La_Bouche,6
de_La_Boum_–_Die_Fete,7
de_La_Brévine,6
de_La_Grande_Bellezza_–_Die_große_Schönheit,6
de_La_Grave,12
de_La_Palma,2
de_La_Rioja_(spanische_Region),10
de_La_Toya_Jackson,8
de_La_isla_mínima_–_Mörderland,7
de_Lab-Farbraum,9
de_Laboe,7
de_Labour_Party,7
de_Lack,6
de_Lacrimosa,7
de_Lacrosse,7
de_Lactobacillus,7
de_Lactulose,3
de_Lada_Nova,8
de_Lada_Taiga,8
de_Ladeluftkühler,6
de_Ladenöffnungszeit,3
de_Ladinische_Sprache,12
de_Lady_Vengeance,11
de_Laeiszhalle,5
de_Lafette,12
de_Lagerhaltung,7
de_Lagerungskonzepte,3
de_Lago_Maggiore,3
de_Lagos_(Portugal),6
de_Lagrange-Formalismus,2
de_Lagrange-Punkte,6
de_Laguiole_(Messer),6
de_Lagune,2
de_Lagune_von_Venedig,8
de_Lahn-Dill-Kreis,6
de_Lahnstein,5
de_Lahore,11
de_Lahti,14
de_Laika,8
de_Laith_Al-Deen,8
de_Lake_Bell,4
de_Lake_District,8
de_Lakonisch,6
de_Lakota,7
de_Lale_Andersen,8
de_Lambda,8
de_Lambda-Kalkül,7
de_Lambeau_Field,16
de_Lamborghini,9
de_Lamborghini_Countach,4
de_Lamborghini_Diablo,5
de_Lamborghini_Gallardo,8
de_Lamborghini_Huracán,8
de_Lamborghini_Miura,9
de_Lamborghini_Murciélago,6
de_Lamborghini_Veneno,6
de_Lammbock_–_Alles_in_Handarbeit,10
de_Lana_Turner,4
de_Lance_Armstrong,5
de_Lancelot,9
de_Lancia,6
de_Lancia_Delta,5
de_Land_Rover_Discovery,4
de_Land_Thüringen_(1920–1952),5
de_Landesparlament,5
de_Landeswappen_Hamburgs,7
de_Landingpage,5
de_Landkreis_Bad_Tölz-Wolfratshausen,7
de_Landkreis_Biberach,6
de_Landkreis_Breisgau-Hochschwarzwald,8
de_Landkreis_Elbe-Elster,5
de_Landkreis_Esslingen,7
de_Landkreis_Göttingen,10
de_Landkreis_Harburg,5
de_Landkreis_Harz,5
de_Landkreis_Ludwigsburg,5
de_Landkreis_Mecklenburgische_Seenplatte,6
de_Landkreis_Oberhavel,9
de_Landkreis_Offenbach,1
de_Landkreis_Ravensburg,7
de_Landkreis_Sigmaringen,7
de_Landkreis_Vorpommern-Greifswald,8
de_Landkreis_Waldeck-Frankenberg,7
de_Landmine,5
de_Landrat_(Deutschland),8
de_Landschaftsschutzgebiet,8
de_Landshut,6
de_Landsknecht,7
de_Landstuhl_Regional_Medical_Center,5
de_Landtagswahl_in_Baden-Württemberg_2016,5
de_Landtagswahl_in_Bayern_2013,5
de_Landtagswahl_in_Mecklenburg-Vorpommern_2016,3
de_Landtagswahl_in_Nordrhein-Westfalen_2012,7
de_Lang_Lang,10
de_Langbogen,4
de_Langen_(Hessen),8
de_Langenberg_(Rothaargebirge),9
de_Langenfeld_(Rheinland),4
de_Langenhagen,6
de_Langerhans-Inseln,6
de_Langobarden,6
de_Langusten,3
de_Laniakea,4
de_Lannert_und_Bootz,7
de_Lanthanoide,6
de_Lanxess,5
de_Lanz_Bulldog,8
de_Laokoon-Gruppe,6
de_Laos,4
de_Laozi,1
de_Lapislazuli,4
de_Laplace-Gleichung,7
de_Lara_Croft,6
de_Lara_Flynn_Boyle,4
de_Lara_Gut,6
de_Lara_Pulver,4
de_Lara_Trautmann,6
de_Large_Hadron_Collider,9
de_Larissa_Marolt,9
de_Larissa_Rieß,6
de_Larry_Bird,9
de_Larry_Ellison,8
de_Larry_Hagman,11
de_Larry_Hovis,9
de_Larry_Page,8
de_Larry_Romano,9
de_Lars_Becker,14
de_Lars_Eidinger,14
de_Lars_Gärtner,6
de_Lary_(Sängerin),6
de_Laserdiode,5
de_Laserschneiden,7
de_Last_Christmas,5
de_Last_Vegas,9
de_Lastenheft,6
de_Laszivität,5
de_Lateinisches_Kreuz,4
de_Lateinisches_Schriftsystem,4
de_Latenz,7
de_Latium,8
de_Latte_macchiato,7
de_Lauberhornrennen,8
de_Lauda_Air,11
de_Lauf_(Schusswaffe),6
de_Laufender_Meter,8
de_Laufwerk_(Computer),7
de_Laugengebäck,11
de_Laupheim,10
de_Laura_Angel,8
de_Laura_Carmichael,3
de_Laura_Dahlmeier,13
de_Laura_Dern,5
de_Laura_Linney,5
de_Laura_Ludwig,10
de_Laura_Osswald,11
de_Laura_Pausini,5
de_Laura_Prepon,2
de_Laura_San_Giacomo,10
de_Laura_Wontorra,16
de_Laurel_und_Hardy,14
de_Lauren_German,9
de_Laurence_Fishburne,3
de_Laurence_Fox,9
de_Laurie_Metcalf,7
de_Lauryn_Hill,8
de_Lauscha,9
de_Lausitz,2
de_Lava,1
de_Law_&_Order,12
de_Law_&_Order:_Special_Victims_Unit,8
de_Law_&_Order:_Special_Victims_Unit/Episodenliste,8
de_Lawine,10
de_Lawinenkatastrophe_von_Galtür,4
de_Lawrence_von_Arabien_(Film),3
de_Layout,9
de_LeAnn_Rimes,5
de_Le_Mans,6
de_Le_nozze_di_Figaro,7
de_Le_sacre_du_printemps,7
de_Lea_Michele,7
de_Lea_Thompson,11
de_Lea_van_Acken,7
de_League_Cup,8
de_Leah_Remini,5
de_Leasing,6
de_Lebanon_Hanover,4
de_Leben,9
de_Leben_des_Galilei,7
de_Leben_nach_dem_Tod,4
de_Lebensbaum,7
de_Lebensborn,6
de_Lebensbäume_(Gattung),7
de_Lebensgemeinschaft,7
de_Lebenshaltungskosten,8
de_Lebensmittel,7
de_Lebensmitteleinzelhandel,5
de_Lebensstil,6
de_Lebenszyklusanalyse,12
de_Leberfleck,7
de_Leberkrebs,7
de_Leberkäse,4
de_Lebertransplantation,5
de_Lebewesen,5
de_Lebkuchen,3
de_Lech_Wałęsa,12
de_Leder,10
de_Lee_J._Cobb,8
de_Lee_Majors,8
de_Lee_Van_Cleef,4
de_Leelee_Sobieski,8
de_Leer_(Ostfriesland),5
de_Leergewicht,8
de_Leerverkauf,3
de_Leerzeichen,9
de_Leetspeak,7
de_Left_4_Dead,6
de_Lega_Nord,8
de_Legend_(2015),14
de_Legende,5
de_Legende_(Film),3
de_Legion_Condor,2
de_Legion_of_Merit,8
de_Legionellose,4
de_Legitimität,5
de_Lego,4
de_Lehmann-Groß-Bahn,7
de_Lehmziegel,8
de_Lehnwort,6
de_Lehrer,4
de_Lehrstuhl,6
de_Leibstandarte_SS_Adolf_Hitler,6
de_Leicester_City,9
de_Leichtathletik,13
de_Leichte_Sprache,5
de_Leimen_(Baden),8
de_Leine_(Aller),6
de_Leinfelden-Echterdingen,7
de_Leistung,3
de_Leistungs-MOSFET,9
de_Leistungsbeurteilung_(Schule),6
de_Leistungsphasen_nach_HOAI,4
de_Leistungstransformator,6
de_Leistungsumsatz,7
de_Leistungszahl,3
de_Leisure_Suit_Larry,4
de_Leitfähigkeit,7
de_Leitkultur,3
de_Leitungsverlegung,10
de_Lemaire-Kanal,8
de_Lemma_(Lexikographie),7
de_Lemon_Tree_(Lied),8
de_Lemony_Snicket_–_Rätselhafte_Ereignisse,4
de_Lena_Dunham,4
de_Lena_Gercke,6
de_Lena_Headey,4
de_Lena_Valaitis,2
de_Lencke_Steiner,6
de_Leni_Riefenstahl,14
de_Lenin,7
de_Leningrader_Blockade,7
de_Lenk-_und_Ruhezeiten,5
de_Lenny_Kravitz,8
de_Leno_und_Rosemary_LaBianca,13
de_Leo_Kirch,7
de_Leo_von_Caprivi,8
de_Leon_Askin,6
de_Leona_Lewis,9
de_Leonard_Lansink,12
de_Leonard_Nimoy,6
de_Leonardo_da_Vinci,3
de_Leonberg,2
de_Leonhard_Euler,10
de_Leonidas_I.,8
de_Leonore_Bartsch,4
de_Leopard_1,4
de_Leopard_2,5
de_Leopold_I._(Belgien),7
de_Leopold_I._(HRR),3
de_Leopold_Mozart,5
de_Leopoldina,11
de_Leopoldstadt,7
de_Lepra,5
de_Lepton,3
de_Leptospirose,8
de_Lerchen,7
de_Lernbehinderung,4
de_Lernen_durch_Lehren,5
de_Lerntheorie,7
de_Les_Misérables_(2012),9
de_Lesbisch,7
de_Lesbos,4
de_Leslie_Malton,12
de_Leslie_Mandoki,6
de_Leslie_Mann,8
de_Leslie_Nielsen,7
de_Leslie_Van_Houten,6
de_Letalität,6
de_Letalnica_bratov_Gorišek,9
de_Lethal_Weapon_(Fernsehserie),7
de_Lethal_Weapon_–_Zwei_stahlharte_Profis,5
de_Leto_(Mythologie),6
de_Lettische_Sprache,2
de_Let’s_Dance_(Fernsehsendung),5
de_Leuchtdichte,8
de_Leuchtstab,5
